patientmepicture14,患者图片14,LocalFile,1024
patientage15,患者年龄15,Integer,9
patientrealname15,患者真实姓名15,String,50
patientappointmenttime15,患者任职时间15,TimeStamp,6
patientgender15,患者性别15,Boolean,1
patientfractionalline15,患者身高15,Double,126
patientlength15,患者长度15,Long,20
patientstudentI15,患者学号15,UUID,32
patienthappy15,患者生日15,Date,7
patientremarksInformation15,患者备注15,Clob,1024
patientmepicture15,患者图片15,LocalFile,1024
patientage16,患者年龄16,Integer,9
patientrealname16,患者真实姓名16,String,50
patientappointmenttime16,患者任职时间16,TimeStamp,6
patientgender16,患者性别16,Boolean,1
patientfractionalline16,患者身高16,Double,126
patientlength16,患者长度16,Long,20
patientstudentI16,患者学号16,UUID,32
patienthappy16,患者生日16,Date,7
patientremarksInformation16,患者备注16,Clob,1024
patientmepicture16,患者图片16,LocalFile,1024
patientage17,患者年龄17,Integer,9
patientrealname17,患者真实姓名17,String,50
patientappointmenttime17,患者任职时间17,TimeStamp,6
patientgender17,患者性别17,Boolean,1
patientfractionalline17,患者身高17,Double,126
patientlength17,患者长度17,Long,20
patientstudentI17,患者学号17,UUID,32
patienthappy17,患者生日17,Date,7
patientremarksInformation17,患者备注17,Clob,1024
patientmepicture17,患者图片17,LocalFile,1024
patientage18,患者年龄18,Integer,9
patientrealname18,患者真实姓名18,String,50
patientappointmenttime18,患者任职时间18,TimeStamp,6
patientgender18,患者性别18,Boolean,1
patientfractionalline18,患者身高18,Double,126
patientlength18,患者长度18,Long,20
patientstudentI18,患者学号18,UUID,32
patienthappy18,患者生日18,Date,7
patientremarksInformation18,患者备注18,Clob,1024
patientmepicture18,患者图片18,LocalFile,1024
patientage19,患者年龄19,Integer,9
patientrealname19,患者真实姓名19,String,50
patientappointmenttime19,患者任职时间19,TimeStamp,6
patientgender19,患者性别19,Boolean,1
patientfractionalline19,患者身高19,Double,126
patientlength19,患者长度19,Long,20
patientstudentI19,患者学号19,UUID,32
patienthappy19,患者生日19,Date,7
patientremarksInformation19,患者备注19,Clob,1024
patientmepicture19,患者图片19,LocalFile,1024
patientage20,患者年龄20,Integer,9
patientrealname20,患者真实姓名20,String,50
patientappointmenttime20,患者任职时间20,TimeStamp,6
patientgender20,患者性别20,Boolean,1
patientfractionalline20,患者身高20,Double,126
patientlength20,患者长度20,Long,20
patientstudentI20,患者学号20,UUID,32
patienthappy20,患者生日20,Date,7
patientremarksInformation20,患者备注20,Clob,1024
patientmepicture20,患者图片20,LocalFile,1024
patientage21,患者年龄21,Integer,9
patientrealname21,患者真实姓名21,String,50
patientappointmenttime21,患者任职时间21,TimeStamp,6
patientgender21,患者性别21,Boolean,1
patientfractionalline21,患者身高21,Double,126
patientlength21,患者长度21,Long,20
patientstudentI21,患者学号21,UUID,32
patienthappy21,患者生日21,Date,7
patientremarksInformation21,患者备注21,Clob,1024
patientmepicture21,患者图片21,LocalFile,1024
patientage22,患者年龄22,Integer,9
patientrealname22,患者真实姓名22,String,50
patientappointmenttime22,患者任职时间22,TimeStamp,6
patientgender22,患者性别22,Boolean,1
patientfractionalline22,患者身高22,Double,126
patientlength22,患者长度22,Long,20
patientstudentI22,患者学号22,UUID,32
patienthappy22,患者生日22,Date,7
patientremarksInformation22,患者备注22,Clob,1024
patientmepicture22,患者图片22,LocalFile,1024
patientage23,患者年龄23,Integer,9
patientrealname23,患者真实姓名23,String,50
patientappointmenttime23,患者任职时间23,TimeStamp,6
patientgender23,患者性别23,Boolean,1
patientfractionalline23,患者身高23,Double,126
patientlength23,患者长度23,Long,20
patientstudentI23,患者学号23,UUID,32
patienthappy23,患者生日23,Date,7
patientremarksInformation23,患者备注23,Clob,1024
patientmepicture23,患者图片23,LocalFile,1024
patientage24,患者年龄24,Integer,9
patientrealname24,患者真实姓名24,String,50
patientappointmenttime24,患者任职时间24,TimeStamp,6
patientgender24,患者性别24,Boolean,1
patientfractionalline24,患者身高24,Double,126
patientlength24,患者长度24,Long,20
patientstudentI24,患者学号24,UUID,32
patienthappy24,患者生日24,Date,7
patientremarksInformation24,患者备注24,Clob,1024
patientmepicture24,患者图片24,LocalFile,1024
patientage25,患者年龄25,Integer,9
patientrealname25,患者真实姓名25,String,50
patientappointmenttime25,患者任职时间25,TimeStamp,6
patientgender25,患者性别25,Boolean,1
patientfractionalline25,患者身高25,Double,126
patientlength25,患者长度25,Long,20
patientstudentI25,患者学号25,UUID,32
patienthappy25,患者生日25,Date,7
patientremarksInformation25,患者备注25,Clob,1024
patientmepicture25,患者图片25,LocalFile,1024
patientage26,患者年龄26,Integer,9
patientrealname26,患者真实姓名26,String,50
patientappointmenttime26,患者任职时间26,TimeStamp,6
patientgender26,患者性别26,Boolean,1
patientfractionalline26,患者身高26,Double,126
patientlength26,患者长度26,Long,20
patientstudentI26,患者学号26,UUID,32
patienthappy26,患者生日26,Date,7
patientremarksInformation26,患者备注26,Clob,1024
patientmepicture26,患者图片26,LocalFile,1024
patientage27,患者年龄27,Integer,9
patientrealname27,患者真实姓名27,String,50
patientappointmenttime27,患者任职时间27,TimeStamp,6
patientgender27,患者性别27,Boolean,1
patientfractionalline27,患者身高27,Double,126
patientlength27,患者长度27,Long,20
patientstudentI27,患者学号27,UUID,32
patienthappy27,患者生日27,Date,7
patientremarksInformation27,患者备注27,Clob,1024
patientmepicture27,患者图片27,LocalFile,1024
patientage28,患者年龄28,Integer,9
patientrealname28,患者真实姓名28,String,50
patientappointmenttime28,患者任职时间28,TimeStamp,6
patientgender28,患者性别28,Boolean,1
patientfractionalline28,患者身高28,Double,126
patientlength28,患者长度28,Long,20
patientstudentI28,患者学号28,UUID,32
patienthappy28,患者生日28,Date,7
patientremarksInformation28,患者备注28,Clob,1024
patientmepicture28,患者图片28,LocalFile,1024
patientage29,患者年龄29,Integer,9
patientrealname29,患者真实姓名29,String,50
patientappointmenttime29,患者任职时间29,TimeStamp,6
patientgender29,患者性别29,Boolean,1
patientfractionalline29,患者身高29,Double,126
patientlength29,患者长度29,Long,20
patientstudentI29,患者学号29,UUID,32
patienthappy29,患者生日29,Date,7
patientremarksInformation29,患者备注29,Clob,1024
patientmepicture29,患者图片29,LocalFile,1024
patientage30,患者年龄30,Integer,9
patientrealname30,患者真实姓名30,String,50
patientappointmenttime30,患者任职时间30,TimeStamp,6
patientgender30,患者性别30,Boolean,1
patientfractionalline30,患者身高30,Double,126
patientlength30,患者长度30,Long,20
patientstudentI30,患者学号30,UUID,32
patienthappy30,患者生日30,Date,7
patientremarksInformation30,患者备注30,Clob,1024
patientmepicture30,患者图片30,LocalFile,1024
patientage31,患者年龄31,Integer,9
patientrealname31,患者真实姓名31,String,50
patientappointmenttime31,患者任职时间31,TimeStamp,6
patientgender31,患者性别31,Boolean,1
patientfractionalline31,患者身高31,Double,126
patientlength31,患者长度31,Long,20
patientstudentI31,患者学号31,UUID,32
patienthappy31,患者生日31,Date,7
patientremarksInformation31,患者备注31,Clob,1024
patientmepicture31,患者图片31,LocalFile,1024
patientage32,患者年龄32,Integer,9
patientrealname32,患者真实姓名32,String,50
patientappointmenttime32,患者任职时间32,TimeStamp,6
patientgender32,患者性别32,Boolean,1
patientfractionalline32,患者身高32,Double,126
patientlength32,患者长度32,Long,20
patientstudentI32,患者学号32,UUID,32
patienthappy32,患者生日32,Date,7
patientremarksInformation32,患者备注32,Clob,1024
patientmepicture32,患者图片32,LocalFile,1024
patientage33,患者年龄33,Integer,9
patientrealname33,患者真实姓名33,String,50
patientappointmenttime33,患者任职时间33,TimeStamp,6
patientgender33,患者性别33,Boolean,1
patientfractionalline33,患者身高33,Double,126
patientlength33,患者长度33,Long,20
patientstudentI33,患者学号33,UUID,32
patienthappy33,患者生日33,Date,7
patientremarksInformation33,患者备注33,Clob,1024
patientmepicture33,患者图片33,LocalFile,1024
patientage34,患者年龄34,Integer,9
patientrealname34,患者真实姓名34,String,50
patientappointmenttime34,患者任职时间34,TimeStamp,6
patientgender34,患者性别34,Boolean,1
patientfractionalline34,患者身高34,Double,126
patientlength34,患者长度34,Long,20
patientstudentI34,患者学号34,UUID,32
patienthappy34,患者生日34,Date,7
patientremarksInformation34,患者备注34,Clob,1024
patientmepicture34,患者图片34,LocalFile,1024
patientage35,患者年龄35,Integer,9
patientrealname35,患者真实姓名35,String,50
patientappointmenttime35,患者任职时间35,TimeStamp,6
patientgender35,患者性别35,Boolean,1
patientfractionalline35,患者身高35,Double,126
patientlength35,患者长度35,Long,20
patientstudentI35,患者学号35,UUID,32
patienthappy35,患者生日35,Date,7
patientremarksInformation35,患者备注35,Clob,1024
patientmepicture35,患者图片35,LocalFile,1024
patientage36,患者年龄36,Integer,9
patientrealname36,患者真实姓名36,String,50
patientappointmenttime36,患者任职时间36,TimeStamp,6
patientgender36,患者性别36,Boolean,1
patientfractionalline36,患者身高36,Double,126
patientlength36,患者长度36,Long,20
patientstudentI36,患者学号36,UUID,32
patienthappy36,患者生日36,Date,7
patientremarksInformation36,患者备注36,Clob,1024
patientmepicture36,患者图片36,LocalFile,1024
patientage37,患者年龄37,Integer,9
patientrealname37,患者真实姓名37,String,50
patientappointmenttime37,患者任职时间37,TimeStamp,6
patientgender37,患者性别37,Boolean,1
patientfractionalline37,患者身高37,Double,126
patientlength37,患者长度37,Long,20
patientstudentI37,患者学号37,UUID,32
patienthappy37,患者生日37,Date,7
patientremarksInformation37,患者备注37,Clob,1024
patientmepicture37,患者图片37,LocalFile,1024
patientage38,患者年龄38,Integer,9
patientrealname38,患者真实姓名38,String,50
patientappointmenttime38,患者任职时间38,TimeStamp,6
patientgender38,患者性别38,Boolean,1
patientfractionalline38,患者身高38,Double,126
patientlength38,患者长度38,Long,20
patientstudentI38,患者学号38,UUID,32
patienthappy38,患者生日38,Date,7
patientremarksInformation38,患者备注38,Clob,1024
patientmepicture38,患者图片38,LocalFile,1024
patientage39,患者年龄39,Integer,9
patientrealname39,患者真实姓名39,String,50
patientappointmenttime39,患者任职时间39,TimeStamp,6
patientgender39,患者性别39,Boolean,1
patientfractionalline39,患者身高39,Double,126
patientlength39,患者长度39,Long,20
patientstudentI39,患者学号39,UUID,32
patienthappy39,患者生日39,Date,7
patientremarksInformation39,患者备注39,Clob,1024
patientmepicture39,患者图片39,LocalFile,1024
patientage40,患者年龄40,Integer,9
patientrealname40,患者真实姓名40,String,50
patientappointmenttime40,患者任职时间40,TimeStamp,6
patientgender40,患者性别40,Boolean,1
patientfractionalline40,患者身高40,Double,126
patientlength40,患者长度40,Long,20
patientstudentI40,患者学号40,UUID,32
patienthappy40,患者生日40,Date,7
patientremarksInformation40,患者备注40,Clob,1024
patientmepicture40,患者图片40,LocalFile,1024
patientage41,患者年龄41,Integer,9
patientrealname41,患者真实姓名41,String,50
patientappointmenttime41,患者任职时间41,TimeStamp,6
patientgender41,患者性别41,Boolean,1
patientfractionalline41,患者身高41,Double,126
patientlength41,患者长度41,Long,20
patientstudentI41,患者学号41,UUID,32
patienthappy41,患者生日41,Date,7
patientremarksInformation41,患者备注41,Clob,1024
patientmepicture41,患者图片41,LocalFile,1024
patientage42,患者年龄42,Integer,9
patientrealname42,患者真实姓名42,String,50
patientappointmenttime42,患者任职时间42,TimeStamp,6
patientgender42,患者性别42,Boolean,1
patientfractionalline42,患者身高42,Double,126
patientlength42,患者长度42,Long,20
patientstudentI42,患者学号42,UUID,32
patienthappy42,患者生日42,Date,7
patientremarksInformation42,患者备注42,Clob,1024
patientmepicture42,患者图片42,LocalFile,1024
patientage43,患者年龄43,Integer,9
patientrealname43,患者真实姓名43,String,50
patientappointmenttime43,患者任职时间43,TimeStamp,6
patientgender43,患者性别43,Boolean,1
patientfractionalline43,患者身高43,Double,126
patientlength43,患者长度43,Long,20
patientstudentI43,患者学号43,UUID,32
patienthappy43,患者生日43,Date,7
patientremarksInformation43,患者备注43,Clob,1024
patientmepicture43,患者图片43,LocalFile,1024
patientage44,患者年龄44,Integer,9
patientrealname44,患者真实姓名44,String,50
patientappointmenttime44,患者任职时间44,TimeStamp,6
patientgender44,患者性别44,Boolean,1
patientfractionalline44,患者身高44,Double,126
patientlength44,患者长度44,Long,20
patientstudentI44,患者学号44,UUID,32
patienthappy44,患者生日44,Date,7
patientremarksInformation44,患者备注44,Clob,1024
patientmepicture44,患者图片44,LocalFile,1024
patientage45,患者年龄45,Integer,9
patientrealname45,患者真实姓名45,String,50
patientappointmenttime45,患者任职时间45,TimeStamp,6
patientgender45,患者性别45,Boolean,1
patientfractionalline45,患者身高45,Double,126
patientlength45,患者长度45,Long,20
patientstudentI45,患者学号45,UUID,32
patienthappy45,患者生日45,Date,7
patientremarksInformation45,患者备注45,Clob,1024
patientmepicture45,患者图片45,LocalFile,1024
patientage46,患者年龄46,Integer,9
patientrealname46,患者真实姓名46,String,50
patientappointmenttime46,患者任职时间46,TimeStamp,6
patientgender46,患者性别46,Boolean,1
patientfractionalline46,患者身高46,Double,126
patientlength46,患者长度46,Long,20
patientstudentI46,患者学号46,UUID,32
patienthappy46,患者生日46,Date,7
patientremarksInformation46,患者备注46,Clob,1024
patientmepicture46,患者图片46,LocalFile,1024
patientage47,患者年龄47,Integer,9
patientrealname47,患者真实姓名47,String,50
patientappointmenttime47,患者任职时间47,TimeStamp,6
patientgender47,患者性别47,Boolean,1
patientfractionalline47,患者身高47,Double,126
patientlength47,患者长度47,Long,20
patientstudentI47,患者学号47,UUID,32
patienthappy47,患者生日47,Date,7
patientremarksInformation47,患者备注47,Clob,1024
patientmepicture47,患者图片47,LocalFile,1024
patientage48,患者年龄48,Integer,9
patientrealname48,患者真实姓名48,String,50
patientappointmenttime48,患者任职时间48,TimeStamp,6
patientgender48,患者性别48,Boolean,1
patientfractionalline48,患者身高48,Double,126
patientlength48,患者长度48,Long,20
patientstudentI48,患者学号48,UUID,32
patienthappy48,患者生日48,Date,7
patientremarksInformation48,患者备注48,Clob,1024
patientmepicture48,患者图片48,LocalFile,1024
patientage49,患者年龄49,Integer,9
patientrealname49,患者真实姓名49,String,50
patientappointmenttime49,患者任职时间49,TimeStamp,6
patientgender49,患者性别49,Boolean,1
patientfractionalline49,患者身高49,Double,126
patientlength49,患者长度49,Long,20
patientstudentI49,患者学号49,UUID,32
patienthappy49,患者生日49,Date,7
patientremarksInformation49,患者备注49,Clob,1024
patientmepicture49,患者图片49,LocalFile,1024
patientage50,患者年龄50,Integer,9
patientrealname50,患者真实姓名50,String,50
patientappointmenttime50,患者任职时间50,TimeStamp,6
patientgender50,患者性别50,Boolean,1
patientfractionalline50,患者身高50,Double,126
patientlength50,患者长度50,Long,20
patientstudentI50,患者学号50,UUID,32
patienthappy50,患者生日50,Date,7
patientremarksInformation50,患者备注50,Clob,1024
patientmepicture50,患者图片50,LocalFile,1024
patientage51,患者年龄51,Integer,9
patientrealname51,患者真实姓名51,String,50
patientappointmenttime51,患者任职时间51,TimeStamp,6
patientgender51,患者性别51,Boolean,1
patientfractionalline51,患者身高51,Double,126
patientlength51,患者长度51,Long,20
patientstudentI51,患者学号51,UUID,32
patienthappy51,患者生日51,Date,7
patientremarksInformation51,患者备注51,Clob,1024
patientmepicture51,患者图片51,LocalFile,1024
patientage52,患者年龄52,Integer,9
patientrealname52,患者真实姓名52,String,50
patientappointmenttime52,患者任职时间52,TimeStamp,6
patientgender52,患者性别52,Boolean,1
patientfractionalline52,患者身高52,Double,126
patientlength52,患者长度52,Long,20
patientstudentI52,患者学号52,UUID,32
patienthappy52,患者生日52,Date,7
patientremarksInformation52,患者备注52,Clob,1024
patientmepicture52,患者图片52,LocalFile,1024
patientage53,患者年龄53,Integer,9
patientrealname53,患者真实姓名53,String,50
patientappointmenttime53,患者任职时间53,TimeStamp,6
patientgender53,患者性别53,Boolean,1
patientfractionalline53,患者身高53,Double,126
patientlength53,患者长度53,Long,20
patientstudentI53,患者学号53,UUID,32
patienthappy53,患者生日53,Date,7
patientremarksInformation53,患者备注53,Clob,1024
patientmepicture53,患者图片53,LocalFile,1024
patientage54,患者年龄54,Integer,9
patientrealname54,患者真实姓名54,String,50
patientappointmenttime54,患者任职时间54,TimeStamp,6
patientgender54,患者性别54,Boolean,1
patientfractionalline54,患者身高54,Double,126
patientlength54,患者长度54,Long,20
patientstudentI54,患者学号54,UUID,32
patienthappy54,患者生日54,Date,7
patientremarksInformation54,患者备注54,Clob,1024
patientmepicture54,患者图片54,LocalFile,1024
patientage55,患者年龄55,Integer,9
patientrealname55,患者真实姓名55,String,50
patientappointmenttime55,患者任职时间55,TimeStamp,6
patientgender55,患者性别55,Boolean,1
patientfractionalline55,患者身高55,Double,126
patientlength55,患者长度55,Long,20
patientstudentI55,患者学号55,UUID,32
patienthappy55,患者生日55,Date,7
patientremarksInformation55,患者备注55,Clob,1024
patientmepicture55,患者图片55,LocalFile,1024
patientage56,患者年龄56,Integer,9
patientrealname56,患者真实姓名56,String,50
patientappointmenttime56,患者任职时间56,TimeStamp,6
patientgender56,患者性别56,Boolean,1
patientfractionalline56,患者身高56,Double,126
patientlength56,患者长度56,Long,20
patientstudentI56,患者学号56,UUID,32
patienthappy56,患者生日56,Date,7
patientremarksInformation56,患者备注56,Clob,1024
patientmepicture56,患者图片56,LocalFile,1024
patientage57,患者年龄57,Integer,9
patientrealname57,患者真实姓名57,String,50
patientappointmenttime57,患者任职时间57,TimeStamp,6
patientgender57,患者性别57,Boolean,1
patientfractionalline57,患者身高57,Double,126
patientlength57,患者长度57,Long,20
patientstudentI57,患者学号57,UUID,32
patienthappy57,患者生日57,Date,7
patientremarksInformation57,患者备注57,Clob,1024
patientmepicture57,患者图片57,LocalFile,1024
patientage58,患者年龄58,Integer,9
patientrealname58,患者真实姓名58,String,50
patientappointmenttime58,患者任职时间58,TimeStamp,6
patientgender58,患者性别58,Boolean,1
patientfractionalline58,患者身高58,Double,126
patientlength58,患者长度58,Long,20
patientstudentI58,患者学号58,UUID,32
patienthappy58,患者生日58,Date,7
patientremarksInformation58,患者备注58,Clob,1024
patientmepicture58,患者图片58,LocalFile,1024
patientage59,患者年龄59,Integer,9
patientrealname59,患者真实姓名59,String,50
patientappointmenttime59,患者任职时间59,TimeStamp,6
patientgender59,患者性别59,Boolean,1
patientfractionalline59,患者身高59,Double,126
patientlength59,患者长度59,Long,20
patientstudentI59,患者学号59,UUID,32
patienthappy59,患者生日59,Date,7
patientremarksInformation59,患者备注59,Clob,1024
patientmepicture59,患者图片59,LocalFile,1024
patientage60,患者年龄60,Integer,9
patientrealname60,患者真实姓名60,String,50
patientappointmenttime60,患者任职时间60,TimeStamp,6
patientgender60,患者性别60,Boolean,1
patientfractionalline60,患者身高60,Double,126
patientlength60,患者长度60,Long,20
patientstudentI60,患者学号60,UUID,32
patienthappy60,患者生日60,Date,7
patientremarksInformation60,患者备注60,Clob,1024
patientmepicture60,患者图片60,LocalFile,1024
patientage61,患者年龄61,Integer,9
patientrealname61,患者真实姓名61,String,50
patientappointmenttime61,患者任职时间61,TimeStamp,6
patientgender61,患者性别61,Boolean,1
patientfractionalline61,患者身高61,Double,126
patientlength61,患者长度61,Long,20
patientstudentI61,患者学号61,UUID,32
patienthappy61,患者生日61,Date,7
patientremarksInformation61,患者备注61,Clob,1024
patientmepicture61,患者图片61,LocalFile,1024
patientage62,患者年龄62,Integer,9
patientrealname62,患者真实姓名62,String,50
patientappointmenttime62,患者任职时间62,TimeStamp,6
patientgender62,患者性别62,Boolean,1
patientfractionalline62,患者身高62,Double,126
patientlength62,患者长度62,Long,20
patientstudentI62,患者学号62,UUID,32
patienthappy62,患者生日62,Date,7
patientremarksInformation62,患者备注62,Clob,1024
patientmepicture62,患者图片62,LocalFile,1024
patientage63,患者年龄63,Integer,9
patientrealname63,患者真实姓名63,String,50
patientappointmenttime63,患者任职时间63,TimeStamp,6
patientgender63,患者性别63,Boolean,1
patientfractionalline63,患者身高63,Double,126
patientlength63,患者长度63,Long,20
patientstudentI63,患者学号63,UUID,32
patienthappy63,患者生日63,Date,7
patientremarksInformation63,患者备注63,Clob,1024
patientmepicture63,患者图片63,LocalFile,1024
patientage64,患者年龄64,Integer,9
patientrealname64,患者真实姓名64,String,50
patientappointmenttime64,患者任职时间64,TimeStamp,6
patientgender64,患者性别64,Boolean,1
patientfractionalline64,患者身高64,Double,126
patientlength64,患者长度64,Long,20
patientstudentI64,患者学号64,UUID,32
patienthappy64,患者生日64,Date,7
patientremarksInformation64,患者备注64,Clob,1024
patientmepicture64,患者图片64,LocalFile,1024
patientage65,患者年龄65,Integer,9
patientrealname65,患者真实姓名65,String,50
patientappointmenttime65,患者任职时间65,TimeStamp,6
patientgender65,患者性别65,Boolean,1
patientfractionalline65,患者身高65,Double,126
patientlength65,患者长度65,Long,20
patientstudentI65,患者学号65,UUID,32
patienthappy65,患者生日65,Date,7
patientremarksInformation65,患者备注65,Clob,1024
patientmepicture65,患者图片65,LocalFile,1024
patientage66,患者年龄66,Integer,9
patientrealname66,患者真实姓名66,String,50
patientappointmenttime66,患者任职时间66,TimeStamp,6
patientgender66,患者性别66,Boolean,1
patientfractionalline66,患者身高66,Double,126
patientlength66,患者长度66,Long,20
patientstudentI66,患者学号66,UUID,32
patienthappy66,患者生日66,Date,7
patientremarksInformation66,患者备注66,Clob,1024
patientmepicture66,患者图片66,LocalFile,1024
patientage67,患者年龄67,Integer,9
patientrealname67,患者真实姓名67,String,50
patientappointmenttime67,患者任职时间67,TimeStamp,6
patientgender67,患者性别67,Boolean,1
patientfractionalline67,患者身高67,Double,126
patientlength67,患者长度67,Long,20
patientstudentI67,患者学号67,UUID,32
patienthappy67,患者生日67,Date,7
patientremarksInformation67,患者备注67,Clob,1024
patientmepicture67,患者图片67,LocalFile,1024
patientage68,患者年龄68,Integer,9
patientrealname68,患者真实姓名68,String,50
patientappointmenttime68,患者任职时间68,TimeStamp,6
patientgender68,患者性别68,Boolean,1
patientfractionalline68,患者身高68,Double,126
patientlength68,患者长度68,Long,20
patientstudentI68,患者学号68,UUID,32
patienthappy68,患者生日68,Date,7
patientremarksInformation68,患者备注68,Clob,1024
patientmepicture68,患者图片68,LocalFile,1024
patientage69,患者年龄69,Integer,9
patientrealname69,患者真实姓名69,String,50
