gender7,性别7,Boolean,1
fractionalline7,身高7,Double,126
length7,长度7,Long,20
studentID7,学号7,UUID,32
happybirthday7,生日7,Date,7
remarksInformation7,备注7,Clob,1024
mepicture7,图片7,LocalFile,1024
age8,年龄8,Integer,9
realname8,真实姓名8,String,50
appointmenttime8,任职时间8,TimeStamp,6
gender8,性别8,Boolean,1
fractionalline8,身高8,Double,126
length8,长度8,Long,20
studentID8,学号8,UUID,32
happybirthday8,生日8,Date,7
remarksInformation8,备注8,Clob,1024
mepicture8,图片8,LocalFile,1024
age9,年龄9,Integer,9
realname9,真实姓名9,String,50
appointmenttime9,任职时间9,TimeStamp,6
gender9,性别9,Boolean,1
fractionalline9,身高9,Double,126
length9,长度9,Long,20
studentID9,学号9,UUID,32
happybirthday9,生日9,Date,7
remarksInformation9,备注9,Clob,1024
mepicture9,图片9,LocalFile,1024
age10,年龄10,Integer,9
realname10,真实姓名10,String,50
appointmenttime10,任职时间10,TimeStamp,6
gender10,性别10,Boolean,1
fractionalline10,身高10,Double,126
length10,长度10,Long,20
studentID10,学号10,UUID,32
happybirthday10,生日10,Date,7
remarksInformation10,备注10,Clob,1024
mepicture10,图片10,LocalFile,1024
age11,年龄11,Integer,9
realname11,真实姓名11,String,50
appointmenttime11,任职时间11,TimeStamp,6
gender11,性别11,Boolean,1
fractionalline11,身高11,Double,126
length11,长度11,Long,20
studentID11,学号11,UUID,32
happybirthday11,生日11,Date,7
remarksInformation11,备注11,Clob,1024
mepicture11,图片11,LocalFile,1024
age12,年龄12,Integer,9
realname12,真实姓名12,String,50
appointmenttime12,任职时间12,TimeStamp,6
gender12,性别12,Boolean,1
fractionalline12,身高12,Double,126
length12,长度12,Long,20
studentID12,学号12,UUID,32
happybirthday12,生日12,Date,7
remarksInformation12,备注12,Clob,1024
mepicture12,图片12,LocalFile,1024
age13,年龄13,Integer,9
realname13,真实姓名13,String,50
appointmenttime13,任职时间13,TimeStamp,6
gender13,性别13,Boolean,1
fractionalline13,身高13,Double,126
length13,长度13,Long,20
studentID13,学号13,UUID,32
happybirthday13,生日13,Date,7
remarksInformation13,备注13,Clob,1024
mepicture13,图片13,LocalFile,1024
age14,年龄14,Integer,9
realname14,真实姓名14,String,50
appointmenttime14,任职时间14,TimeStamp,6
gender14,性别14,Boolean,1
fractionalline14,身高14,Double,126
length14,长度14,Long,20
studentID14,学号14,UUID,32
happybirthday14,生日14,Date,7
remarksInformation14,备注14,Clob,1024
mepicture14,图片14,LocalFile,1024
age15,年龄15,Integer,9
realname15,真实姓名15,String,50
appointmenttime15,任职时间15,TimeStamp,6
gender15,性别15,Boolean,1
fractionalline15,身高15,Double,126
length15,长度15,Long,20
studentID15,学号15,UUID,32
happybirthday15,生日15,Date,7
remarksInformation15,备注15,Clob,1024
mepicture15,图片15,LocalFile,1024
age16,年龄16,Integer,9
realname16,真实姓名16,String,50
appointmenttime16,任职时间16,TimeStamp,6
gender16,性别16,Boolean,1
fractionalline16,身高16,Double,126
length16,长度16,Long,20
studentID16,学号16,UUID,32
happybirthday16,生日16,Date,7
remarksInformation16,备注16,Clob,1024
mepicture16,图片16,LocalFile,1024
age17,年龄17,Integer,9
realname17,真实姓名17,String,50
appointmenttime17,任职时间17,TimeStamp,6
gender17,性别17,Boolean,1
fractionalline17,身高17,Double,126
length17,长度17,Long,20
studentID17,学号17,UUID,32
happybirthday17,生日17,Date,7
remarksInformation17,备注17,Clob,1024
mepicture17,图片17,LocalFile,1024
age18,年龄18,Integer,9
realname18,真实姓名18,String,50
appointmenttime18,任职时间18,TimeStamp,6
gender18,性别18,Boolean,1
fractionalline18,身高18,Double,126
length18,长度18,Long,20
studentID18,学号18,UUID,32
happybirthday18,生日18,Date,7
remarksInformation18,备注18,Clob,1024
mepicture18,图片18,LocalFile,1024
age19,年龄19,Integer,9
realname19,真实姓名19,String,50
appointmenttime19,任职时间19,TimeStamp,6
gender19,性别19,Boolean,1
fractionalline19,身高19,Double,126
length19,长度19,Long,20
studentID19,学号19,UUID,32
happybirthday19,生日19,Date,7
remarksInformation19,备注19,Clob,1024
mepicture19,图片19,LocalFile,1024
age20,年龄20,Integer,9
realname20,真实姓名20,String,50
appointmenttime20,任职时间20,TimeStamp,6
gender20,性别20,Boolean,1
fractionalline20,身高20,Double,126
length20,长度20,Long,20
studentID20,学号20,UUID,32
happybirthday20,生日20,Date,7
remarksInformation20,备注20,Clob,1024
mepicture20,图片20,LocalFile,1024
age21,年龄21,Integer,9
realname21,真实姓名21,String,50
appointmenttime21,任职时间21,TimeStamp,6
gender21,性别21,Boolean,1
fractionalline21,身高21,Double,126
length21,长度21,Long,20
studentID21,学号21,UUID,32
happybirthday21,生日21,Date,7
remarksInformation21,备注21,Clob,1024
mepicture21,图片21,LocalFile,1024
age22,年龄22,Integer,9
realname22,真实姓名22,String,50
appointmenttime22,任职时间22,TimeStamp,6
gender22,性别22,Boolean,1
fractionalline22,身高22,Double,126
length22,长度22,Long,20
studentID22,学号22,UUID,32
happybirthday22,生日22,Date,7
remarksInformation22,备注22,Clob,1024
mepicture22,图片22,LocalFile,1024
age23,年龄23,Integer,9
realname23,真实姓名23,String,50
appointmenttime23,任职时间23,TimeStamp,6
gender23,性别23,Boolean,1
fractionalline23,身高23,Double,126
length23,长度23,Long,20
studentID23,学号23,UUID,32
happybirthday23,生日23,Date,7
remarksInformation23,备注23,Clob,1024
mepicture23,图片23,LocalFile,1024
age24,年龄24,Integer,9
realname24,真实姓名24,String,50
appointmenttime24,任职时间24,TimeStamp,6
gender24,性别24,Boolean,1
fractionalline24,身高24,Double,126
length24,长度24,Long,20
studentID24,学号24,UUID,32
happybirthday24,生日24,Date,7
remarksInformation24,备注24,Clob,1024
mepicture24,图片24,LocalFile,1024
age25,年龄25,Integer,9
realname25,真实姓名25,String,50
appointmenttime25,任职时间25,TimeStamp,6
gender25,性别25,Boolean,1
fractionalline25,身高25,Double,126
length25,长度25,Long,20
studentID25,学号25,UUID,32
happybirthday25,生日25,Date,7
remarksInformation25,备注25,Clob,1024
mepicture25,图片25,LocalFile,1024
age26,年龄26,Integer,9
realname26,真实姓名26,String,50
appointmenttime26,任职时间26,TimeStamp,6
gender26,性别26,Boolean,1
fractionalline26,身高26,Double,126
length26,长度26,Long,20
studentID26,学号26,UUID,32
happybirthday26,生日26,Date,7
remarksInformation26,备注26,Clob,1024
mepicture26,图片26,LocalFile,1024
age27,年龄27,Integer,9
realname27,真实姓名27,String,50
appointmenttime27,任职时间27,TimeStamp,6
gender27,性别27,Boolean,1
fractionalline27,身高27,Double,126
length27,长度27,Long,20
studentID27,学号27,UUID,32
happybirthday27,生日27,Date,7
remarksInformation27,备注27,Clob,1024
mepicture27,图片27,LocalFile,1024
age28,年龄28,Integer,9
realname28,真实姓名28,String,50
appointmenttime28,任职时间28,TimeStamp,6
gender28,性别28,Boolean,1
fractionalline28,身高28,Double,126
length28,长度28,Long,20
studentID28,学号28,UUID,32
happybirthday28,生日28,Date,7
remarksInformation28,备注28,Clob,1024
mepicture28,图片28,LocalFile,1024
age29,年龄29,Integer,9
realname29,真实姓名29,String,50
appointmenttime29,任职时间29,TimeStamp,6
gender29,性别29,Boolean,1
fractionalline29,身高29,Double,126
length29,长度29,Long,20
studentID29,学号29,UUID,32
happybirthday29,生日29,Date,7
remarksInformation29,备注29,Clob,1024
mepicture29,图片29,LocalFile,1024
age30,年龄30,Integer,9
realname30,真实姓名30,String,50
appointmenttime30,任职时间30,TimeStamp,6
gender30,性别30,Boolean,1
fractionalline30,身高30,Double,126
length30,长度30,Long,20
studentID30,学号30,UUID,32
happybirthday30,生日30,Date,7
remarksInformation30,备注30,Clob,1024
mepicture30,图片30,LocalFile,1024
age31,年龄31,Integer,9
realname31,真实姓名31,String,50
appointmenttime31,任职时间31,TimeStamp,6
gender31,性别31,Boolean,1
fractionalline31,身高31,Double,126
length31,长度31,Long,20
studentID31,学号31,UUID,32
happybirthday31,生日31,Date,7
remarksInformation31,备注31,Clob,1024
mepicture31,图片31,LocalFile,1024
age32,年龄32,Integer,9
realname32,真实姓名32,String,50
appointmenttime32,任职时间32,TimeStamp,6
gender32,性别32,Boolean,1
fractionalline32,身高32,Double,126
length32,长度32,Long,20
studentID32,学号32,UUID,32
happybirthday32,生日32,Date,7
remarksInformation32,备注32,Clob,1024
mepicture32,图片32,LocalFile,1024
age33,年龄33,Integer,9
realname33,真实姓名33,String,50
appointmenttime33,任职时间33,TimeStamp,6
gender33,性别33,Boolean,1
fractionalline33,身高33,Double,126
length33,长度33,Long,20
studentID33,学号33,UUID,32
happybirthday33,生日33,Date,7
remarksInformation33,备注33,Clob,1024
mepicture33,图片33,LocalFile,1024
age34,年龄34,Integer,9
realname34,真实姓名34,String,50
appointmenttime34,任职时间34,TimeStamp,6
gender34,性别34,Boolean,1
fractionalline34,身高34,Double,126
length34,长度34,Long,20
studentID34,学号34,UUID,32
happybirthday34,生日34,Date,7
remarksInformation34,备注34,Clob,1024
mepicture34,图片34,LocalFile,1024
age35,年龄35,Integer,9
realname35,真实姓名35,String,50
appointmenttime35,任职时间35,TimeStamp,6
gender35,性别35,Boolean,1
fractionalline35,身高35,Double,126
length35,长度35,Long,20
studentID35,学号35,UUID,32
happybirthday35,生日35,Date,7
remarksInformation35,备注35,Clob,1024
mepicture35,图片35,LocalFile,1024
age36,年龄36,Integer,9
realname36,真实姓名36,String,50
appointmenttime36,任职时间36,TimeStamp,6
gender36,性别36,Boolean,1
fractionalline36,身高36,Double,126
length36,长度36,Long,20
studentID36,学号36,UUID,32
happybirthday36,生日36,Date,7
remarksInformation36,备注36,Clob,1024
mepicture36,图片36,LocalFile,1024
age37,年龄37,Integer,9
realname37,真实姓名37,String,50
appointmenttime37,任职时间37,TimeStamp,6
gender37,性别37,Boolean,1
fractionalline37,身高37,Double,126
length37,长度37,Long,20
studentID37,学号37,UUID,32
happybirthday37,生日37,Date,7
remarksInformation37,备注37,Clob,1024
mepicture37,图片37,LocalFile,1024
age38,年龄38,Integer,9
realname38,真实姓名38,String,50
appointmenttime38,任职时间38,TimeStamp,6
gender38,性别38,Boolean,1
fractionalline38,身高38,Double,126
length38,长度38,Long,20
studentID38,学号38,UUID,32
happybirthday38,生日38,Date,7
remarksInformation38,备注38,Clob,1024
mepicture38,图片38,LocalFile,1024
age39,年龄39,Integer,9
realname39,真实姓名39,String,50
appointmenttime39,任职时间39,TimeStamp,6
gender39,性别39,Boolean,1
fractionalline39,身高39,Double,126
length39,长度39,Long,20
studentID39,学号39,UUID,32
happybirthday39,生日39,Date,7
remarksInformation39,备注39,Clob,1024
mepicture39,图片39,LocalFile,1024
age40,年龄40,Integer,9
realname40,真实姓名40,String,50
appointmenttime40,任职时间40,TimeStamp,6
gender40,性别40,Boolean,1
fractionalline40,身高40,Double,126
length40,长度40,Long,20
studentID40,学号40,UUID,32
happybirthday40,生日40,Date,7
remarksInformation40,备注40,Clob,1024
mepicture40,图片40,LocalFile,1024
age41,年龄41,Integer,9
realname41,真实姓名41,String,50
appointmenttime41,任职时间41,TimeStamp,6
gender41,性别41,Boolean,1
fractionalline41,身高41,Double,126
length41,长度41,Long,20
studentID41,学号41,UUID,32
happybirthday41,生日41,Date,7
remarksInformation41,备注41,Clob,1024
mepicture41,图片41,LocalFile,1024
age42,年龄42,Integer,9
realname42,真实姓名42,String,50
appointmenttime42,任职时间42,TimeStamp,6
gender42,性别42,Boolean,1
fractionalline42,身高42,Double,126
length42,长度42,Long,20
studentID42,学号42,UUID,32
happybirthday42,生日42,Date,7
remarksInformation42,备注42,Clob,1024
mepicture42,图片42,LocalFile,1024
age43,年龄43,Integer,9
realname43,真实姓名43,String,50
appointmenttime43,任职时间43,TimeStamp,6
gender43,性别43,Boolean,1
fractionalline43,身高43,Double,126
length43,长度43,Long,20
studentID43,学号43,UUID,32
happybirthday43,生日43,Date,7
remarksInformation43,备注43,Clob,1024
mepicture43,图片43,LocalFile,1024
age44,年龄44,Integer,9
realname44,真实姓名44,String,50
appointmenttime44,任职时间44,TimeStamp,6
gender44,性别44,Boolean,1
fractionalline44,身高44,Double,126
length44,长度44,Long,20
studentID44,学号44,UUID,32
happybirthday44,生日44,Date,7
remarksInformation44,备注44,Clob,1024
mepicture44,图片44,LocalFile,1024
age45,年龄45,Integer,9
realname45,真实姓名45,String,50
appointmenttime45,任职时间45,TimeStamp,6
gender45,性别45,Boolean,1
fractionalline45,身高45,Double,126
length45,长度45,Long,20
studentID45,学号45,UUID,32
happybirthday45,生日45,Date,7
remarksInformation45,备注45,Clob,1024
mepicture45,图片45,LocalFile,1024
age46,年龄46,Integer,9
realname46,真实姓名46,String,50
appointmenttime46,任职时间46,TimeStamp,6
gender46,性别46,Boolean,1
fractionalline46,身高46,Double,126
length46,长度46,Long,20
studentID46,学号46,UUID,32
happybirthday46,生日46,Date,7
remarksInformation46,备注46,Clob,1024
mepicture46,图片46,LocalFile,1024
age47,年龄47,Integer,9
realname47,真实姓名47,String,50
appointmenttime47,任职时间47,TimeStamp,6
gender47,性别47,Boolean,1
fractionalline47,身高47,Double,126
length47,长度47,Long,20
studentID47,学号47,UUID,32
happybirthday47,生日47,Date,7
remarksInformation47,备注47,Clob,1024
mepicture47,图片47,LocalFile,1024
age48,年龄48,Integer,9
realname48,真实姓名48,String,50
appointmenttime48,任职时间48,TimeStamp,6
gender48,性别48,Boolean,1
fractionalline48,身高48,Double,126
length48,长度48,Long,20
studentID48,学号48,UUID,32
happybirthday48,生日48,Date,7
remarksInformation48,备注48,Clob,1024
mepicture48,图片48,LocalFile,1024
age49,年龄49,Integer,9
realname49,真实姓名49,String,50
appointmenttime49,任职时间49,TimeStamp,6
gender49,性别49,Boolean,1
fractionalline49,身高49,Double,126
length49,长度49,Long,20
studentID49,学号49,UUID,32
happybirthday49,生日49,Date,7
remarksInformation49,备注49,Clob,1024
mepicture49,图片49,LocalFile,1024
age50,年龄50,Integer,9
realname50,真实姓名50,String,50
appointmenttime50,任职时间50,TimeStamp,6
gender50,性别50,Boolean,1
fractionalline50,身高50,Double,126
length50,长度50,Long,20
studentID50,学号50,UUID,32
happybirthday50,生日50,Date,7
remarksInformation50,备注50,Clob,1024
mepicture50,图片50,LocalFile,1024
age51,年龄51,Integer,9
realname51,真实姓名51,String,50
appointmenttime51,任职时间51,TimeStamp,6
gender51,性别51,Boolean,1
fractionalline51,身高51,Double,126
length51,长度51,Long,20
studentID51,学号51,UUID,32
happybirthday51,生日51,Date,7
remarksInformation51,备注51,Clob,1024
mepicture51,图片51,LocalFile,1024
age52,年龄52,Integer,9
realname52,真实姓名52,String,50
appointmenttime52,任职时间52,TimeStamp,6
gender52,性别52,Boolean,1
fractionalline52,身高52,Double,126
length52,长度52,Long,20
studentID52,学号52,UUID,32
happybirthday52,生日52,Date,7
remarksInformation52,备注52,Clob,1024
mepicture52,图片52,LocalFile,1024
age53,年龄53,Integer,9
realname53,真实姓名53,String,50
appointmenttime53,任职时间53,TimeStamp,6
gender53,性别53,Boolean,1
fractionalline53,身高53,Double,126
length53,长度53,Long,20
studentID53,学号53,UUID,32
happybirthday53,生日53,Date,7
remarksInformation53,备注53,Clob,1024
mepicture53,图片53,LocalFile,1024
age54,年龄54,Integer,9
realname54,真实姓名54,String,50
appointmenttime54,任职时间54,TimeStamp,6
gender54,性别54,Boolean,1
fractionalline54,身高54,Double,126
length54,长度54,Long,20
studentID54,学号54,UUID,32
happybirthday54,生日54,Date,7
remarksInformation54,备注54,Clob,1024
mepicture54,图片54,LocalFile,1024
age55,年龄55,Integer,9
realname55,真实姓名55,String,50
appointmenttime55,任职时间55,TimeStamp,6
gender55,性别55,Boolean,1
fractionalline55,身高55,Double,126
length55,长度55,Long,20
studentID55,学号55,UUID,32
happybirthday55,生日55,Date,7
remarksInformation55,备注55,Clob,1024
mepicture55,图片55,LocalFile,1024
age56,年龄56,Integer,9
realname56,真实姓名56,String,50
appointmenttime56,任职时间56,TimeStamp,6
gender56,性别56,Boolean,1
fractionalline56,身高56,Double,126
length56,长度56,Long,20
studentID56,学号56,UUID,32
happybirthday56,生日56,Date,7
remarksInformation56,备注56,Clob,1024
mepicture56,图片56,LocalFile,1024
age57,年龄57,Integer,9
realname57,真实姓名57,String,50
appointmenttime57,任职时间57,TimeStamp,6
gender57,性别57,Boolean,1
fractionalline57,身高57,Double,126
length57,长度57,Long,20
studentID57,学号57,UUID,32
happybirthday57,生日57,Date,7
remarksInformation57,备注57,Clob,1024
mepicture57,图片57,LocalFile,1024
age58,年龄58,Integer,9
realname58,真实姓名58,String,50
appointmenttime58,任职时间58,TimeStamp,6
gender58,性别58,Boolean,1
fractionalline58,身高58,Double,126
length58,长度58,Long,20
studentID58,学号58,UUID,32
happybirthday58,生日58,Date,7
remarksInformation58,备注58,Clob,1024
mepicture58,图片58,LocalFile,1024
age59,年龄59,Integer,9
realname59,真实姓名59,String,50
appointmenttime59,任职时间59,TimeStamp,6
gender59,性别59,Boolean,1
fractionalline59,身高59,Double,126
length59,长度59,Long,20
studentID59,学号59,UUID,32
happybirthday59,生日59,Date,7
remarksInformation59,备注59,Clob,1024
mepicture59,图片59,LocalFile,1024
age60,年龄60,Integer,9
realname60,真实姓名60,String,50
appointmenttime60,任职时间60,TimeStamp,6
gender60,性别60,Boolean,1
fractionalline60,身高60,Double,126
length60,长度60,Long,20
studentID60,学号60,UUID,32
happybirthday60,生日60,Date,7
remarksInformation60,备注60,Clob,1024
mepicture60,图片60,LocalFile,1024
age61,年龄61,Integer,9
realname61,真实姓名61,String,50
appointmenttime61,任职时间61,TimeStamp,6
gender61,性别61,Boolean,1
fractionalline61,身高61,Double,126
length61,长度61,Long,20
studentID61,学号61,UUID,32
happybirthday61,生日61,Date,7
remarksInformation61,备注61,Clob,1024
mepicture61,图片61,LocalFile,1024
age62,年龄62,Integer,9
realname62,真实姓名62,String,50
appointmenttime62,任职时间62,TimeStamp,6
gender62,性别62,Boolean,1
fractionalline62,身高62,Double,126
length62,长度62,Long,20
studentID62,学号62,UUID,32
happybirthday62,生日62,Date,7
remarksInformation62,备注62,Clob,1024
mepicture62,图片62,LocalFile,1024
age63,年龄63,Integer,9
realname63,真实姓名63,String,50
appointmenttime63,任职时间63,TimeStamp,6
gender63,性别63,Boolean,1
fractionalline63,身高63,Double,126
length63,长度63,Long,20
studentID63,学号63,UUID,32
happybirthday63,生日63,Date,7
remarksInformation63,备注63,Clob,1024
mepicture63,图片63,LocalFile,1024
age64,年龄64,Integer,9
realname64,真实姓名64,String,50
appointmenttime64,任职时间64,TimeStamp,6
gender64,性别64,Boolean,1
fractionalline64,身高64,Double,126
length64,长度64,Long,20
studentID64,学号64,UUID,32
happybirthday64,生日64,Date,7
remarksInformation64,备注64,Clob,1024
mepicture64,图片64,LocalFile,1024
age65,年龄65,Integer,9
realname65,真实姓名65,String,50
appointmenttime65,任职时间65,TimeStamp,6
gender65,性别65,Boolean,1
fractionalline65,身高65,Double,126
length65,长度65,Long,20
studentID65,学号65,UUID,32
happybirthday65,生日65,Date,7
remarksInformation65,备注65,Clob,1024
mepicture65,图片65,LocalFile,1024
age66,年龄66,Integer,9
realname66,真实姓名66,String,50
appointmenttime66,任职时间66,TimeStamp,6
gender66,性别66,Boolean,1
fractionalline66,身高66,Double,126
length66,长度66,Long,20
studentID66,学号66,UUID,32
happybirthday66,生日66,Date,7
remarksInformation66,备注66,Clob,1024
mepicture66,图片66,LocalFile,1024
age67,年龄67,Integer,9
realname67,真实姓名67,String,50
appointmenttime67,任职时间67,TimeStamp,6
gender67,性别67,Boolean,1
fractionalline67,身高67,Double,126
length67,长度67,Long,20
studentID67,学号67,UUID,32
happybirthday67,生日67,Date,7
remarksInformation67,备注67,Clob,1024
mepicture67,图片67,LocalFile,1024
age68,年龄68,Integer,9
realname68,真实姓名68,String,50
appointmenttime68,任职时间68,TimeStamp,6
gender68,性别68,Boolean,1
fractionalline68,身高68,Double,126
length68,长度68,Long,20
studentID68,学号68,UUID,32
happybirthday68,生日68,Date,7
remarksInformation68,备注68,Clob,1024
mepicture68,图片68,LocalFile,1024
age69,年龄69,Integer,9
realname69,真实姓名69,String,50
appointmenttime69,任职时间69,TimeStamp,6
gender69,性别69,Boolean,1
fractionalline69,身高69,Double,126
length69,长度69,Long,20
studentID69,学号69,UUID,32
happybirthday69,生日69,Date,7
remarksInformation69,备注69,Clob,1024
mepicture69,图片69,LocalFile,1024
age70,年龄70,Integer,9
realname70,真实姓名70,String,50
appointmenttime70,任职时间70,TimeStamp,6
gender70,性别70,Boolean,1
fractionalline70,身高70,Double,126
length70,长度70,Long,20
studentID70,学号70,UUID,32
happybirthday70,生日70,Date,7
remarksInformation70,备注70,Clob,1024
mepicture70,图片70,LocalFile,1024
age71,年龄71,Integer,9
realname71,真实姓名71,String,50
appointmenttime71,任职时间71,TimeStamp,6
gender71,性别71,Boolean,1
fractionalline71,身高71,Double,126
length71,长度71,Long,20
studentID71,学号71,UUID,32
happybirthday71,生日71,Date,7
remarksInformation71,备注71,Clob,1024
mepicture71,图片71,LocalFile,1024
age72,年龄72,Integer,9
realname72,真实姓名72,String,50
appointmenttime72,任职时间72,TimeStamp,6
gender72,性别72,Boolean,1
fractionalline72,身高72,Double,126
length72,长度72,Long,20
studentID72,学号72,UUID,32
happybirthday72,生日72,Date,7
remarksInformation72,备注72,Clob,1024
mepicture72,图片72,LocalFile,1024
age73,年龄73,Integer,9
realname73,真实姓名73,String,50
appointmenttime73,任职时间73,TimeStamp,6
gender73,性别73,Boolean,1
fractionalline73,身高73,Double,126
length73,长度73,Long,20
studentID73,学号73,UUID,32
happybirthday73,生日73,Date,7
remarksInformation73,备注73,Clob,1024
mepicture73,图片73,LocalFile,1024
age74,年龄74,Integer,9
realname74,真实姓名74,String,50
appointmenttime74,任职时间74,TimeStamp,6
gender74,性别74,Boolean,1
fractionalline74,身高74,Double,126
length74,长度74,Long,20
studentID74,学号74,UUID,32
happybirthday74,生日74,Date,7
remarksInformation74,备注74,Clob,1024
mepicture74,图片74,LocalFile,1024
age75,年龄75,Integer,9
realname75,真实姓名75,String,50
appointmenttime75,任职时间75,TimeStamp,6
gender75,性别75,Boolean,1
fractionalline75,身高75,Double,126
length75,长度75,Long,20
studentID75,学号75,UUID,32
happybirthday75,生日75,Date,7
remarksInformation75,备注75,Clob,1024
mepicture75,图片75,LocalFile,1024
age76,年龄76,Integer,9
realname76,真实姓名76,String,50
appointmenttime76,任职时间76,TimeStamp,6
gender76,性别76,Boolean,1
fractionalline76,身高76,Double,126
length76,长度76,Long,20
studentID76,学号76,UUID,32
happybirthday76,生日76,Date,7
remarksInformation76,备注76,Clob,1024
mepicture76,图片76,LocalFile,1024
age77,年龄77,Integer,9
realname77,真实姓名77,String,50
appointmenttime77,任职时间77,TimeStamp,6
gender77,性别77,Boolean,1
fractionalline77,身高77,Double,126
length77,长度77,Long,20
studentID77,学号77,UUID,32
happybirthday77,生日77,Date,7
remarksInformation77,备注77,Clob,1024
mepicture77,图片77,LocalFile,1024
age78,年龄78,Integer,9
realname78,真实姓名78,String,50
appointmenttime78,任职时间78,TimeStamp,6
gender78,性别78,Boolean,1
fractionalline78,身高78,Double,126
length78,长度78,Long,20
studentID78,学号78,UUID,32
happybirthday78,生日78,Date,7
remarksInformation78,备注78,Clob,1024
mepicture78,图片78,LocalFile,1024
age79,年龄79,Integer,9
realname79,真实姓名79,String,50
appointmenttime79,任职时间79,TimeStamp,6
gender79,性别79,Boolean,1
fractionalline79,身高79,Double,126
length79,长度79,Long,20
studentID79,学号79,UUID,32
happybirthday79,生日79,Date,7
remarksInformation79,备注79,Clob,1024
mepicture79,图片79,LocalFile,1024
age80,年龄80,Integer,9
realname80,真实姓名80,String,50
appointmenttime80,任职时间80,TimeStamp,6
gender80,性别80,Boolean,1
fractionalline80,身高80,Double,126
length80,长度80,Long,20
studentID80,学号80,UUID,32
happybirthday80,生日80,Date,7
remarksInformation80,备注80,Clob,1024
mepicture80,图片80,LocalFile,1024
age81,年龄81,Integer,9
realname81,真实姓名81,String,50
appointmenttime81,任职时间81,TimeStamp,6
gender81,性别81,Boolean,1
fractionalline81,身高81,Double,126
length81,长度81,Long,20
studentID81,学号81,UUID,32
happybirthday81,生日81,Date,7
remarksInformation81,备注81,Clob,1024
mepicture81,图片81,LocalFile,1024
age82,年龄82,Integer,9
realname82,真实姓名82,String,50
appointmenttime82,任职时间82,TimeStamp,6
gender82,性别82,Boolean,1
fractionalline82,身高82,Double,126
length82,长度82,Long,20
studentID82,学号82,UUID,32
happybirthday82,生日82,Date,7
remarksInformation82,备注82,Clob,1024
mepicture82,图片82,LocalFile,1024
age83,年龄83,Integer,9
realname83,真实姓名83,String,50
appointmenttime83,任职时间83,TimeStamp,6
gender83,性别83,Boolean,1
fractionalline83,身高83,Double,126
length83,长度83,Long,20
studentID83,学号83,UUID,32
happybirthday83,生日83,Date,7
remarksInformation83,备注83,Clob,1024
mepicture83,图片83,LocalFile,1024
age84,年龄84,Integer,9
realname84,真实姓名84,String,50
appointmenttime84,任职时间84,TimeStamp,6
gender84,性别84,Boolean,1
fractionalline84,身高84,Double,126
length84,长度84,Long,20
studentID84,学号84,UUID,32
happybirthday84,生日84,Date,7
remarksInformation84,备注84,Clob,1024
mepicture84,图片84,LocalFile,1024
age85,年龄85,Integer,9
realname85,真实姓名85,String,50
appointmenttime85,任职时间85,TimeStamp,6
gender85,性别85,Boolean,1
fractionalline85,身高85,Double,126
length85,长度85,Long,20
studentID85,学号85,UUID,32
happybirthday85,生日85,Date,7
remarksInformation85,备注85,Clob,1024
mepicture85,图片85,LocalFile,1024
age86,年龄86,Integer,9
realname86,真实姓名86,String,50
appointmenttime86,任职时间86,TimeStamp,6
